,0
8596,0
8597,0
8598,1
8599,1
8600,0
8601,0
8602,1
8603,1
8604,1
8605,1
8606,1
8607,1
8608,1
8609,0
8610,1
8611,1
8612,1
8613,1
8614,1
8615,1
8616,1
8617,1
8618,0
8619,0
8620,1
8621,1
8622,0
8623,1
8624,0
8625,1
8626,0
8627,1
8628,1
8629,0
8630,0
8631,1
8632,0
8633,0
8634,1
8635,1
8636,0
8637,1
8638,0
8639,0
8640,1
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,0
8648,0
8649,0
8650,1
8651,1
8652,1
8653,1
8654,1
8655,0
8656,0
8657,1
8658,0
8659,1
8660,1
8661,1
8662,0
8663,0
8664,1
8665,0
8666,0
8667,1
8668,1
8669,0
8670,1
8671,0
8672,1
8673,1
8674,0
8675,0
8676,0
8677,1
8678,1
8679,0
8680,0
8681,0
8682,1
8683,1
8684,1
8685,0
8686,1
8687,0
8688,1
8689,1
8690,0
8691,0
8692,1
8693,0
8694,1
8695,0
8696,0
8697,0
8698,0
8699,0
8700,0
8701,1
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,1
8709,1
8710,0
8711,0
8712,0
8713,0
8714,0
8715,1
8716,0
8717,1
8718,1
8719,1
8720,0
8721,0
8722,0
8723,1
8724,1
8725,0
8726,0
8727,1
8728,0
8729,0
8730,1
8731,1
8732,0
8733,0
8734,0
8735,1
8736,1
8737,0
8738,1
8739,0
8740,1
8741,1
8742,1
8743,0
8744,0
8745,1
8746,0
8747,1
8748,0
8749,0
8750,0
8751,0
8752,1
8753,0
8754,1
8755,1
8756,1
8757,1
8758,0
8759,0
8760,1
8761,0
8762,0
8763,0
8764,0
8765,1
8766,0
8767,1
8768,0
8769,0
8770,1
8771,1
8772,1
8773,0
8774,0
8775,1
8776,1
8777,1
8778,1
8779,0
8780,0
8781,0
8782,0
8783,1
8784,0
8785,0
8786,1
8787,1
8788,1
8789,0
8790,1
8791,1
8792,1
8793,0
8794,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,0
8801,1
8802,1
8803,0
8804,1
8805,1
8806,1
8807,0
8808,0
8809,0
8810,1
8811,0
8812,1
8813,0
8814,1
8815,0
8816,1
8817,0
8818,1
8819,1
8820,0
8821,1
8822,0
8823,1
8824,0
8825,0
8826,0
8827,0
8828,1
8829,1
8830,1
8831,1
8832,0
8833,1
8834,1
8835,1
8836,1
8837,0
8838,1
8839,0
8840,1
8841,0
8842,1
8843,0
8844,0
8845,1
8846,0
8847,0
8848,0
8849,0
8850,1
8851,1
8852,0
8853,0
8854,0
8855,0
8856,1
8857,1
8858,1
8859,1
8860,0
8861,1
8862,1
8863,1
8864,1
8865,1
8866,0
8867,0
8868,1
8869,1
8870,0
8871,0
8872,1
8873,1
8874,0
8875,0
8876,0
8877,1
8878,0
8879,1
8880,0
8881,1
8882,0
8883,1
8884,0
8885,0
8886,1
8887,1
8888,1
8889,0
8890,1
8891,1
8892,0
8893,1
8894,0
8895,0
8896,1
8897,1
8898,0
8899,1
8900,1
8901,0
8902,0
8903,0
8904,1
8905,1
8906,1
8907,0
8908,1
8909,0
8910,0
8911,0
8912,0
8913,0
8914,0
8915,0
8916,1
8917,1
8918,1
8919,0
8920,1
8921,1
8922,1
8923,1
8924,1
8925,1
8926,1
8927,1
8928,0
8929,0
8930,1
8931,0
8932,0
8933,1
8934,1
8935,0
8936,0
8937,1
8938,1
8939,1
8940,1
8941,1
8942,1
8943,1
8944,1
8945,1
8946,0
8947,0
8948,1
8949,1
8950,0
8951,0
8952,0
8953,0
8954,1
8955,0
8956,0
8957,0
8958,0
8959,1
8960,1
8961,1
8962,0
8963,0
8964,1
8965,0
8966,1
8967,1
8968,0
8969,0
8970,0
8971,1
8972,0
8973,1
8974,1
8975,1
8976,0
8977,0
8978,1
8979,1
8980,0
8981,1
8982,1
8983,0
8984,1
8985,1
8986,0
8987,0
8988,1
8989,1
8990,1
8991,0
8992,0
8993,0
8994,0
8995,0
8996,1
8997,1
8998,0
8999,0
9000,1
9001,0
9002,1
9003,1
9004,0
9005,1
9006,1
9007,1
9008,1
9009,0
9010,0
9011,1
9012,1
9013,0
9014,1
9015,1
9016,1
9017,0
9018,0
9019,1
9020,0
9021,0
9022,0
9023,1
9024,1
9025,1
9026,1
9027,1
9028,0
9029,1
9030,1
9031,1
9032,1
9033,1
9034,1
9035,1
9036,1
9037,0
9038,1
9039,1
9040,1
9041,1
9042,1
9043,0
9044,0
9045,1
9046,1
9047,1
9048,1
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,1
9061,1
9062,0
9063,0
9064,0
9065,0
9066,1
9067,0
9068,0
9069,0
9070,0
9071,1
9072,1
9073,0
9074,0
9075,1
9076,0
9077,0
9078,1
9079,0
9080,0
9081,0
9082,1
9083,0
9084,1
9085,0
9086,1
9087,0
9088,0
9089,0
9090,1
9091,0
9092,1
9093,0
9094,1
9095,1
9096,1
9097,0
9098,1
9099,0
9100,1
9101,0
9102,1
9103,1
9104,0
9105,1
9106,1
9107,1
9108,1
9109,0
9110,1
9111,1
9112,0
9113,0
9114,0
9115,1
9116,0
9117,0
9118,0
9119,0
9120,0
9121,0
9122,1
9123,1
9124,0
9125,0
9126,0
9127,0
9128,0
9129,0
9130,0
9131,1
9132,0
9133,1
9134,0
9135,1
9136,1
9137,0
9138,0
9139,1
9140,1
9141,1
9142,1
9143,0
9144,1
9145,0
9146,0
9147,0
9148,0
9149,1
9150,1
9151,1
9152,0
9153,1
9154,0
9155,0
9156,1
9157,0
9158,0
9159,0
9160,1
9161,1
9162,1
9163,1
9164,0
9165,1
9166,1
9167,0
9168,0
9169,0
9170,0
9171,0
9172,0
9173,1
9174,0
9175,0
9176,1
9177,1
9178,1
9179,0
9180,1
9181,1
9182,1
9183,1
9184,0
9185,0
9186,1
9187,1
9188,1
9189,1
9190,1
9191,0
9192,0
9193,0
9194,0
9195,1
9196,0
9197,0
9198,0
9199,0
9200,0
9201,0
9202,1
9203,0
9204,1
9205,1
9206,0
9207,0
9208,1
9209,0
9210,1
9211,1
9212,0
9213,1
9214,1
9215,1
9216,1
9217,0
9218,1
9219,0
9220,0
9221,1
9222,0
9223,0
9224,0
9225,0
9226,1
9227,1
9228,1
9229,1
9230,1
9231,1
9232,1
9233,1
9234,1
9235,1
9236,1
9237,0
9238,0
9239,0
9240,0
9241,1
9242,0
9243,1
9244,1
9245,1
9246,1
9247,1
9248,1
9249,1
9250,0
9251,1
9252,0
9253,0
9254,1
9255,1
9256,0
9257,0
9258,1
9259,1
9260,0
9261,1
9262,0
9263,1
9264,1
9265,1
9266,1
9267,1
9268,0
9269,0
9270,1
9271,0
9272,1
9273,1
9274,1
9275,1
9276,0
9277,0
9278,0
9279,0
9280,1
9281,1
9282,1
9283,0
9284,1
9285,0
9286,1
9287,0
9288,0
9289,1
9290,0
9291,0
9292,0
9293,0
9294,1
9295,1
9296,0
9297,1
9298,1
9299,0
9300,0
9301,0
9302,0
9303,0
9304,1
9305,0
9306,0
9307,0
9308,1
9309,1
9310,0
9311,0
9312,1
9313,0
9314,1
9315,0
9316,1
9317,0
9318,0
9319,1
9320,0
9321,0
9322,1
9323,1
9324,1
9325,1
9326,1
9327,1
9328,1
9329,0
9330,0
9331,1
9332,0
9333,1
9334,1
9335,1
9336,1
9337,1
9338,1
9339,0
9340,1
9341,1
9342,0
9343,0
9344,0
9345,1
9346,0
9347,1
9348,1
9349,0
9350,1
9351,0
9352,0
9353,0
9354,0
9355,1
9356,1
9357,0
9358,0
9359,0
9360,0
9361,1
9362,1
9363,0
9364,0
9365,1
9366,1
9367,1
9368,1
9369,0
9370,0
9371,1
9372,1
9373,1
9374,1
9375,0
9376,0
9377,1
9378,1
9379,0
9380,0
9381,1
9382,0
9383,0
9384,1
9385,0
9386,0
9387,1
9388,1
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,0
9396,0
9397,1
9398,0
9399,1
9400,0
9401,1
9402,0
9403,1
9404,1
9405,0
9406,1
9407,0
9408,1
9409,1
9410,0
9411,1
9412,0
9413,0
9414,0
9415,0
9416,1
9417,0
9418,1
9419,0
9420,0
9421,0
9422,1
9423,1
9424,0
9425,1
9426,0
9427,0
9428,0
9429,1
9430,0
9431,1
9432,1
9433,0
9434,0
9435,1
9436,1
9437,1
9438,1
9439,0
9440,0
9441,1
9442,1
9443,0
9444,0
9445,1
9446,1
9447,1
9448,1
9449,1
9450,0
9451,0
9452,0
9453,0
9454,0
9455,0
9456,1
9457,1
9458,1
9459,1
9460,0
9461,1
9462,0
9463,0
9464,1
9465,0
9466,0
9467,1
9468,0
9469,1
9470,1
9471,0
9472,1
9473,0
9474,0
9475,0
9476,1
9477,1
9478,0
9479,0
9480,0
9481,1
9482,0
9483,0
9484,0
9485,0
9486,1
9487,1
9488,0
9489,1
9490,0
9491,0
9492,0
9493,1
9494,0
9495,0
9496,0
9497,1
9498,1
9499,1
9500,0
9501,0
9502,1
9503,1
9504,1
9505,0
9506,0
9507,1
9508,1
9509,0
9510,0
9511,1
9512,0
9513,1
9514,1
9515,0
9516,0
9517,1
9518,0
9519,1
9520,0
9521,0
9522,1
9523,1
9524,1
9525,1
9526,0
9527,0
9528,0
9529,0
9530,1
9531,1
9532,1
9533,0
9534,1
9535,1
9536,0
9537,0
9538,0
9539,1
9540,1
9541,1
9542,0
9543,0
9544,1
9545,0
9546,0
9547,1
9548,1
9549,1
9550,1
9551,0
9552,1
9553,1
9554,1
9555,0
9556,1
9557,1
9558,1
9559,1
9560,1
9561,0
9562,1
9563,1
9564,1
9565,1
9566,1
9567,0
9568,1
9569,0
9570,0
9571,1
9572,0
9573,0
9574,1
9575,1
9576,0
9577,0
9578,1
9579,0
9580,0
9581,0
9582,1
9583,0
9584,0
9585,0
9586,1
9587,1
9588,0
9589,0
9590,0
9591,1
9592,1
9593,1
9594,1
9595,1
9596,1
9597,1
9598,1
9599,1
9600,0
9601,0
9602,1
9603,0
9604,0
9605,1
9606,1
9607,0
9608,0
9609,0
9610,1
9611,1
9612,0
9613,0
9614,0
9615,1
9616,0
9617,1
9618,1
9619,1
9620,1
9621,1
9622,1
9623,1
9624,1
9625,0
9626,1
9627,0
9628,0
9629,0
9630,1
9631,0
9632,1
9633,1
9634,0
9635,1
9636,0
9637,0
9638,1
9639,1
9640,1
9641,0
9642,1
9643,1
9644,0
9645,1
9646,1
9647,1
9648,1
9649,0
9650,0
9651,1
9652,1
9653,0
9654,0
9655,0
9656,1
9657,1
9658,1
9659,0
9660,0
9661,0
9662,1
9663,1
9664,0
9665,0
9666,1
9667,1
9668,1
9669,1
9670,1
9671,1
9672,1
9673,0
9674,0
9675,1
9676,0
9677,0
9678,0
9679,1
9680,1
9681,0
9682,1
9683,0
9684,0
9685,0
9686,0
9687,0
9688,0
